id,high,mean,low
dangote,0.000145260111079999,6.0589690691362e-05,0
danh tan phat limited liability company,1.90568752441662e-05,7.62275009766649e-06,0
danica,7.22600267921008e-06,2.8269892114379e-06,0
daniel,4.35833554856298e-06,1.23640724781929e-06,0
daniel gotman,4.83539509207398e-06,1.61179836402466e-06,0
danish,5.94338458301212e-06,1.68606654837224e-06,0
danish conference venues,1.52021891152326e-05,5.0673963717442e-06,0
danish crown foods a/s,1.02071841202276e-05,2.89565506956811e-06,0
dank burrito,2.71174184217663e-05,9.03913947392208e-06,0
danneman,6.87222247674898e-06,2.29074082558299e-06,0
danni,6.13666349605719e-06,2.04555449868573e-06,0
dano milk,4.49497295809455e-06,1.67740055138907e-06,0
danon (aqua),0.0020066889632107,0.000668896321070234,0
danon dnipro,4.83539509207398e-06,1.61179836402466e-06,0
danone,0.00121445376843103,0.000656463215978769,0.000188924318139562
danone (malaysia) sdn. bhd,2.95101318119221e-05,9.83671060397403e-06,0
danone actimel,1.66633182457425e-05,4.72718248106173e-06,0
danone specialized nutrition,3.26689289899992e-06,1.08896429966664e-06,0
danone foods ltd,3.43023754394992e-06,1.14341251464997e-06,0
"danone, fan ice",0.000136881921092135,3.42204802730338e-05,0
dansk supermarked gruppen,0.000286669851887243,9.55566172957477e-05,0
danubio,8.29210315376323e-06,2.76403438458774e-06,0
daohua village,1.01108899304141e-06,2.86833756891181e-07,0
daohuaxiang,1.64651402109596e-05,4.1162850527399e-06,0
daos,1.05615208590037e-05,3.52050695300123e-06,0
dap,4.66671851909466e-05,1.55557283969822e-05,0
dapofa,2.38891543239369e-05,5.97228858098423e-06,0
daqian,9.40197859416191e-08,2.66722796997502e-08,0
daqianen cigarette,9.79746812984039e-06,4.36468156454317e-06,0
dar,3.18727078461996e-06,1.43338165956414e-06,0
dar-vida,0.000263341881968502,6.92940743806676e-05,0
"dar-vida, hug",2.77843544378668e-05,1.27122470587303e-05,2.31986702684027e-06
"dar es salaam zoo ltd, farm fresh",0.000252954014025817,9.52749096900631e-05,1.83073915138715e-06
"dar fresh, milicom diaries, milkcom dairies ltd, milkcom diaries limited, milkcom ltd",0.000258471342876971,9.93934097157592e-05,1.48267741867442e-05
dare coffee,6.08087564609304e-06,2.02695854869768e-06,0
dare foods ltd.,2.96133286891039e-05,1.14005170734645e-05,5.01144720044734e-07
darelle lee,1.5318236360387e-05,5.10607878679568e-06,0
darida,3.27088665560017e-06,1.09029555186672e-06,0
dark blue,2.61114012377915e-06,7.40748971284866e-07,0
dark kiss,1.43745627737156e-06,4.79152092457188e-07,0
dark matter,1.2386968908708e-06,4.12898963623601e-07,0
dark milk chocolate cadbury,1.3115614138632e-05,4.37187137954401e-06,0
dark rum,2.62780697563306e-06,8.75935658544354e-07,0
darlie,2.4619881397375e-05,1.00802862951201e-05,0
"darlie, darlie, hawley & hazel",2.20988051423747e-05,1.05735241615702e-05,2.33064920233531e-06
darling air product,1.18680470963669e-05,3.95601569878896e-06,0
darling lemon alcoholic drink,4.10776921911598e-06,1.16532460116766e-06,0
darnieto company,9.7129185053761e-07,3.23763950179203e-07,0
darnytsya,4.83539509207398e-06,1.61179836402466e-06,0
darrel lea,5.28076042950185e-06,1.76025347650062e-06,0
darshan company india,1.14667940754897e-05,3.82226469182991e-06,0
dart cup lid,2.90824487421841e-05,9.69414958072803e-06,0
dart styrofoam cup,5.81648974843682e-05,1.93882991614561e-05,0
darussyifa hikmah tirta,4.10959736833342e-06,1.44818404804264e-06,0
darya varia,3.27480490523968e-05,9.29022668153103e-06,0
darya varia laboratoria,2.44122744916144e-06,8.13742483053813e-07,0
das foodtech pvt ltd,4.63947508978834e-07,1.15986877244709e-07,0
das industries,2.50719429177651e-07,7.11260791993337e-08,0
dashing,1.65842063075265e-05,5.52806876917549e-06,0
date bars,2.61114012377915e-06,7.40748971284866e-07,0
datissin,5.9975759797082e-05,1.99919199323607e-05,0
dầu đậu lành,1.90027363940407e-06,6.33424546468025e-07,0
dầu gạo nứt,3.80054727880815e-06,1.26684909293605e-06,0
đậu phộng nước cốt dừa,7.6010945576163e-06,2.5336981858721e-06,0
dầu vạn thọ,1.90027363940407e-06,6.33424546468025e-07,0
daugulis,1.63544332780008e-06,5.45147775933361e-07,0
daun emas nusantara,3.66184117374216e-05,1.22061372458072e-05,0
davao dairy best,9.94877439566485e-06,2.82234734628791e-06,0
davao king snack inc,8.56095974065999e-07,2.85365324688666e-07,0
dave coffee co,3.13545150501672e-05,1.04515050167224e-05,0
david brand,4.77783086478739e-05,1.59261028826246e-05,0
davidoff (oettinger davidoff ag),3.58978347622666e-06,1.19659449207555e-06,0
"davies paints philippines, inc.",2.06166674302469e-05,6.87222247674898e-06,0
dawvida crackers,1.12816245539357e-05,3.20046086636476e-06,0
day plus (thailand),8.16723224749981e-07,2.7224107491666e-07,0
daya prima rasa,2.02495934482316e-05,7.17458327549303e-06,0
dayoki,7.5326162282684e-07,2.51087207608947e-07,0
dayton superior corporation,6.47319020390549e-06,2.1577300679685e-06,0
dazhiwei,1.01108899304141e-06,2.86833756891181e-07,0
dbq,1.57696578641313e-05,5.25655262137709e-06,0
dc shoe company,4.56065673456978e-05,1.52021891152326e-05,0
de-cup,1.83259266046639e-05,6.10864220155465e-06,0
de-united industrie ltd,6.20192934725606e-06,2.06730978241869e-06,0
de bonis,1.17901819225071e-06,3.93006064083569e-07,0
de bonis y cia,1.88244743265544e-06,6.27482477551814e-07,0
de cecco company,1.55557283969822e-05,5.18524279899406e-06,0
de franco table water,0.000132185032608646,4.40616775362152e-05,0
de la calle,1.85289839631644e-06,6.17632798772146e-07,0
de la costa,2.41769754603699e-06,8.0589918201233e-07,0
de la rosa,5.51624916263618e-05,2.33455299570035e-05,4.69950576864333e-06
"de la rosa, de la rosa, de la rosa",0.000106648628163018,4.00715212809771e-05,3.23138319357601e-06
de master blenders,9.7129185053761e-07,3.23763950179203e-07,0
de nero nigeria limited,0.000252474977086355,7.16241069748527e-05,0
de nong feng,4.88245489832288e-06,1.62748496610763e-06,0
de rocl,8.01409315557835e-05,2.83373250725741e-05,0
de shi,4.88245489832288e-06,1.62748496610763e-06,0
de yi,6.15548761721074e-06,2.05182920573691e-06,0
dea,1.2088487730185e-05,4.02949591006165e-06,0
dea cake and bakery,6.77935460544156e-06,2.25978486848052e-06,0
dean's produce,4.44879156938221e-05,1.2620685303212e-05,0
dean foods company,3.5778127900463e-05,1.25941078018332e-05,5.11635672316202e-07
dean kases,1.84207775919732e-05,5.2257525083612e-06,0
death valley stove pipe wells,6.57930807610066e-06,2.19310269203355e-06,0
"debnath biri company pvt ltd, one, one",1.55944057630281e-05,6.56575312229625e-06,0
deccan traders,1.83008569376261e-06,9.15042846881305e-07,0
dede,6.65127266559729e-07,2.21709088853243e-07,0
dee-dee,1.46220089509314e-05,3.23138319357601e-06,0
deematl,2.22965440356745e-05,7.43218134522482e-06,0
deep eddy,2.26613775240777e-05,8.37377725249579e-06,0
deep sea,1.13116627013005e-06,3.77055423376682e-07,0
deepak vegpro pvt ltd,7.20818358885746e-07,2.04487477698084e-07,0
"degroot family(?), rock view",1.56723770408731e-05,4.72680087790565e-06,0
deinsur s.p.a.,1.10866793547553e-05,3.69555978491842e-06,0
deka,6.82547266398198e-06,2.27515755466066e-06,0
deka company,2.5892760815622e-05,8.63092027187399e-06,0
del fab,1.2911671613152e-05,3.22791790328799e-06,0
del monte,1.66869039757436e-05,4.73387346829607e-06,0
del monte foods inc.,0.000195774532996166,6.52581776653887e-05,0
del monte philippines,2.19370576157713e-06,1.15313923747587e-06,0
del monte phils.,6.65435427593388e-06,1.88776007827912e-06,0
del monte pineapple,2.79961755200127e-06,1.18457613291821e-06,0
del valle,1.15581349596695e-05,3.27890353465801e-06,0
del vetro,6.65127266559729e-07,2.21709088853243e-07,0
"del, del, green cross inc., green cross inc.",1.67999340198146e-05,8.71643820115299e-06,1.8667165275596e-06
dela mere,2.56005461449844e-05,8.53351538166148e-06,0
delfi,2.09982449965711e-05,1.12250632844987e-05,5.58068610998668e-07
delfi foods,3.72786169238727e-05,1.80039463913159e-05,4.51367463244257e-06
delfi foods inc.,7.6010945576163e-07,2.5336981858721e-07,0
"delfi group, pt delfi",6.7446017480326e-05,2.79997797308009e-05,0
"delfi, delfi group, pt petra food",3.87358840394537e-05,1.71840985680325e-05,1.78010297443139e-06
"delfi, delvi",0.000118693817151926,5.25307925766429e-05,1.73513961367117e-06
deli express,3.16491212318466e-05,8.97847410832529e-06,0
deli fresh,3.41855019286321e-06,1.1395167309544e-06,0
"deli tebing luhur, nusa kahyangan asri",2.25565950056646e-05,9.44098086703255e-06,0
delia sun,1.05615208590037e-05,3.52050695300123e-06,0
delice water(ets tolerance adidogome),2.59262139949703e-06,8.64207133165677e-07,0
delices de kerlock,6.47319020390549e-05,2.1577300679685e-05,0
delicias del country,7.43218134522482e-05,2.47739378174161e-05,0
deliciosas,3.91167439222359e-06,1.30389146407453e-06,0
delicious bakery,4.27865450577975e-06,1.42621816859325e-06,0
delicomat,7.17956695245332e-06,2.39318898415111e-06,0
delifiance,2.22965440356745e-05,7.43218134522482e-06,0
delighurt,7.32368234748432e-06,2.44122744916144e-06,0
delima oil products sdn bhd,1.29006040707856e-06,6.45030203539281e-07,0
delion,2.92440179018628e-05,6.46276638715202e-06,0
delipuus mercadona,0.000826283690733819,0.000275427896911273,0
delish ice,4.63438559632957e-06,1.54479519877652e-06,0
delivery envelopes,0.000148034431712265,4.9344810570755e-05,0
della west,6.08087564609304e-06,2.02695854869768e-06,0
dellifood,1.16150715850866e-05,3.29505576881889e-06,0
dellifood sentosa corpindo,1.08657121279842e-05,3.08247152566928e-06,0
dellos,0.000504235529624295,0.000172106535165881,0
delmonaco,7.67196033915921e-05,2.55105703888575e-05,0
delo vsem,6.82547266398198e-06,2.27515755466066e-06,0
delori,3.11114567939644e-05,7.77786419849109e-06,0
delta - vivartia,6.65127266559729e-07,2.21709088853243e-07,0
delta farma india pvt ltd,3.13399286472064e-08,8.89075989991672e-09,0
delta foods s.a.,6.95533785183649e-06,1.9731454898827e-06,0
"delta, delta",0.00021125766209069,7.37700545546231e-05,2.54546283257827e-06
deltagro,3.11114567939644e-05,7.77786419849109e-06,0
deltomed,2.30915846615016e-05,8.02009921787935e-06,0
deltomed laboratories,2.44122744916144e-06,8.13742483053813e-07,0
delux ice cream container,1.68629324639555e-05,5.62097748798516e-06,0
deluxe water,0.000242164218936123,0.000105705153542458,1.15326951908661e-05
dely's,2.94824574150994e-05,9.82748580503314e-06,0
delysalsa,1.18040527247688e-05,3.93468424158961e-06,0
demahsa,1.03304451130538e-05,2.58261127826345e-06,0
demert brands,1.01347927434884e-05,2.5336981858721e-06,0
"demidov cannery""""",1.2620685303212e-05,4.20689510107065e-06,0
deming,1.33779264214047e-05,4.45930880713489e-06,0
demka gmbh,2.12348038434995e-05,7.07826794783317e-06,0
"demoulas super markets, inc, demoulas super markets, inc, market basket",5.69488361159661e-05,2.57742256680499e-05,0
dempster's,6.91961711451966e-05,2.30653903817322e-05,0
den braven s.a.,1.99538179967919e-06,6.65127266559729e-07,0
"denadix international ltd, yana",3.9252632081373e-05,1.32177633232399e-05,0
denaka gmbh,2.20515270682495e-05,7.35050902274983e-06,0
dencow,2.30409726231847e-05,6.53644613423682e-06,0
deng lao,2.26744515617029e-06,7.55815052056762e-07,0
dengetat yogurt,1.99538179967919e-06,6.65127266559729e-07,0
denia,1.99670543603055e-05,6.6556847867685e-06,0
denis shampoo,1.55557283969822e-05,3.88893209924555e-06,0
deniz richards,6.82547266398198e-06,2.27515755466066e-06,0
denka,4.88245489832288e-06,1.62748496610763e-06,0
denner,6.87222247674898e-06,2.29074082558299e-06,0
denny's,2.44718166245208e-05,8.15727220817359e-06,0
denta,6.56642783223705e-05,2.32193765261533e-05,0
dentalux,1.63544332780008e-06,5.45147775933361e-07,0
dentamed,6.65127266559729e-07,2.21709088853243e-07,0
dentastix,1.43745627737156e-06,4.79152092457188e-07,0
deoleo sa,4.99098337948668e-05,1.69824518202535e-05,0
depian,1.33779264214047e-05,4.45930880713489e-06,0
depkes p. irt 21551030100...,3.27480490523968e-05,9.29022668153103e-06,0
depot,1.11482720178372e-05,3.71609067261241e-06,0
derby,1.3115614138632e-05,4.37187137954401e-06,0
derby cola,6.65127266559729e-07,2.21709088853243e-07,0
derby ïƒî¹î»î¹îºïœî½î·,6.65127266559729e-07,2.21709088853243e-07,0
derm pharma inc,1.32542203646678e-06,4.41807345488926e-07,0
dermallay,1.04330067777547e-05,2.95971823482404e-06,0
derock,2.79448759498425e-05,7.28468887903208e-06,0
desai brothers ltd,2.95043837056219e-06,8.64845701566669e-07,0
deschutes,0.000107023411371237,2.73734856415815e-05,0
desconocdo,0.0020066889632107,0.000668896321070234,0
desconocida,3.80682074154165e-05,1.34098690307814e-05,0
deshi daru,9.27895017957668e-07,2.31973754489417e-07,0
desnoes & geddes,1.28144539770248e-05,3.63530609277301e-06,0
"despar, vital, vital",8.52612373469684e-05,4.97633292401511e-05,1.09112166170507e-05
destan,8.91861761426979e-06,2.97287253808993e-06,0
detra back,0.000177060790871533,5.90202636238442e-05,0
detroit friends,4.63947508978834e-07,1.15986877244709e-07,0
dettol soap,0.000102071841202276,2.89565506956811e-05,0
deutsche bahn ag,1.52021891152326e-05,5.0673963717442e-06,0
"deva water co.,ltd.",6.27090301003344e-05,1.56772575250836e-05,0
devans modern breweries ltd,0.000157521659228144,5.25072197427146e-05,0
develey,7.17956695245332e-06,2.39318898415111e-06,0
devin,2.43586163278877e-05,9.43248251287523e-06,0
devissez,4.10062527264795e-06,1.16329794968736e-06,0
devonade,1.43745627737156e-06,4.79152092457188e-07,0
devondale,1.29371064963441e-05,4.31236883211469e-06,0
devyani food industrie ltd. (rj corp.),9.40197859416191e-08,2.66722796997502e-08,0
dew berry,1.56528000250445e-06,5.21760000834816e-07,0
"dewberry, urc thailand",6.87213432810846e-05,2.62428958678554e-05,0
dewpoint,3.90786555639864e-05,1.30262185213288e-05,0
dexcell pharma,2.67558528428094e-05,8.91861761426979e-06,0
dexe,1.62946728640739e-06,4.07366821601848e-07,0
dexe group ltd uk,3.41718772720662e-05,9.69414958072803e-06,0
dextro candy,3.33891674411099e-06,1.112972248037e-06,0
deylin ultimate springs,4.3891913473281e-05,1.66686821742131e-05,0
dga tigar nut milk,1.89401910854834e-05,6.31339702849447e-06,0
dgasa endesia-eatore,1.50652324565368e-06,5.02174415217894e-07,0
dgb south africa,7.56143667296786e-05,2.52047889098929e-05,0
dgm,8.29210315376323e-06,2.76403438458774e-06,0
"dgt company limited, eat company ltd",1.24064829518557e-05,5.35099974654283e-06,0
dgw,1.46220089509314e-05,3.23138319357601e-06,0
dhahia juice,7.83342037133744e-06,2.2222469138546e-06,0
dhaka ice cream industries limited,1.06980922494218e-05,3.03491978707003e-06,0
dhanose,9.27895017957668e-07,2.31973754489417e-07,0
dhanwantari distributors pvt. lt,4.63947508978834e-07,1.15986877244709e-07,0
dharampal satyapal (ds) group,3.25935257930946e-06,9.24639029591338e-07,0
dharma guna wibawa,2.69354223249759e-05,8.97847410832529e-06,0
dhiet,9.56325161180637e-06,3.18775053726879e-06,0
dhs,9.15042846881305e-07,4.57521423440653e-07,0
di più,1.32019010737546e-05,4.40063369125154e-06,0
dia,6.13666349605719e-06,2.04555449868573e-06,0
dia s.a.,1.35117056856187e-05,5.35117056856187e-06,0
dia supermecados,0.000159261028826246,5.30870096087487e-05,0
dia6glace,1.55557283969822e-05,5.18524279899406e-06,0
diadent,9.7129185053761e-07,3.23763950179203e-07,0
diaego/guinness nigeria plc,4.84203296703296e-05,1.37362637362637e-05,0
diafy,6.94356042633461e-06,2.31452014211154e-06,0
diageo,4.08483805888295e-05,1.59446289770033e-05,0
diaglace (jsc zhytomyr),7.77786419849109e-06,2.59262139949703e-06,0
diago giorgev,1.3115614138632e-05,4.37187137954401e-06,0
dial,5.01672240802676e-06,1.67224080267559e-06,0
diamante,2.41769754603699e-06,8.0589918201233e-07,0
diamint toothpaste,5.43818147211572e-06,1.81272715737191e-06,0
diamond,7.24436448812528e-06,2.41478816270843e-06,0
diamond cold storage,1.57824049671586e-05,7.50744217146264e-06,0
diamond food industry,1.71511877197496e-06,5.71706257324986e-07,0
diamond instant f.t,6.65435427593388e-06,1.88776007827912e-06,0
diamond instant food trade,1.23600905619399e-05,4.13614597849137e-06,0
diamond karanga,2.0372476783865e-05,6.79082559462167e-06,0
diamond rock,0.000234975288432167,7.83250961440555e-05,0
diana,0.00070167892690076,0.000328715460443474,5.44276517654852e-05
diana jsc,4.02680059507164e-06,1.34226686502388e-06,0
"diana, diana",6.20920946482615e-05,2.61611056470383e-05,3.36128804557907e-06
dianlaoer,8.23257010547981e-06,2.05814252636995e-06,0
dianomi nerou agios ermolaos,1.91591214068333e-05,6.68766934480734e-06,0
diao brand,4.35833554856298e-06,1.23640724781929e-06,0
diao ka duo,2.26744515617029e-06,7.55815052056762e-07,0
diao yu tai cigarette,5.82401107138736e-06,2.30653903817322e-06,0
diao zui ba,2.26744515617029e-06,7.55815052056762e-07,0
diaper/napkin,9.50218622269381e-06,3.1673954075646e-06,0
diapers,0.000149198861997718,7.04594998725981e-05,8.36120401337793e-06
diappers,0.000206993703941505,6.8997901313835e-05,0
dibu power gmbh,4.4103054136499e-05,1.47010180454997e-05,0
dick and jane baking co,1.25418060200669e-05,4.18060200668896e-06,0
dickies,3.03010790971794e-06,7.57526977429484e-07,0
diclofenac  gel bp,1.87833600300534e-05,6.26112001001779e-06,0
diclomol gel,1.8325926604664e-06,6.10864220155465e-07,0
diekko,1.90188306656388e-06,5.39541295479116e-07,0
dielac (tetra pak),8.62473766422938e-06,2.87491255474313e-06,0
"dielo s.a:, fantoche",1.38671361750921e-05,6.03069888564203e-06,0
diemme,5.86751158833539e-06,1.9558371961118e-06,0
diestel,3.03010790971794e-06,7.57526977429484e-07,0
difo,1.01108899304141e-06,2.86833756891181e-07,0
digest go!,4.10062527264795e-06,1.16329794968736e-06,0
dijamant ad,1.33025453311946e-06,4.43418177706486e-07,0
diksi,1.3650945327964e-05,4.55031510932132e-06,0
dil,1.62276223262817e-05,5.23163528837465e-06,0
dilacsa,8.38060355865258e-05,2.79353451955086e-05,0
"dilawati baru, indonesia",1.97120723301641e-06,6.57069077672136e-07,0
dildar,1.3918425269365e-06,3.47960631734126e-07,0
diliwala dairy,9.27895017957668e-07,2.31973754489417e-07,0
"dima, mineral waters in tunisia, reda food",0.000159597226340431,9.50353682788806e-05,2.00902143572721e-05
dimaravilla,0.000143334925943622,4.77783086478739e-05,0
dimax alimentos,1.88244743265544e-06,6.27482477551814e-07,0
dimbinho,1.97948689997042e-05,7.52154200758977e-06,0
dimitri,3.71609067261241e-05,9.29022668153103e-06,0
dimples,1.36540322873181e-05,4.94598766922336e-06,1.27857445677409e-07
dina farms,3.30809258689532e-07,1.10269752896511e-07,0
dinamit free,1.05893876686581e-05,3.52979588955269e-06,0
dinamo zagreb,1.21539151122297e-05,3.4479191807744e-06,0
dinant,0.000239202303976302,0.000121457505087694,1.83304247199518e-05
dinasti lestari sanjaya,1.16150715850866e-05,3.29505576881889e-06,0
dindon food corp,4.26048612146646e-06,1.42016204048882e-06,0
diner lady fam,3.27088665560017e-06,1.09029555186672e-06,0
dingo comfy neo,1.13116627013005e-06,3.77055423376682e-07,0
dingxi,7.24436448812528e-06,2.41478816270843e-06,0
dino,3.81185925255995e-05,1.50532021438673e-05,0
dinor,2.93814271871971e-07,8.33515664885027e-08,0
dinshaw,9.27895017957668e-07,2.31973754489417e-07,0
dione,6.54177331120033e-06,2.18059110373344e-06,0
dior,6.87222247674898e-06,2.29074082558299e-06,0
dip sea,1.26756359062843e-05,5.0420652864112e-06,0
dip sea fish crackers,8.94582128132411e-06,2.98194042710804e-06,0
dip table water,1.8325926604664e-06,6.10864220155465e-07,0
dipps,6.41114684731854e-06,2.13704894910618e-06,0
diprisa sa de cv,6.3044372507288e-05,1.78849283708619e-05,0
dipsea,2.00848225093475e-06,5.02120562733688e-07,0
directv,1.58245606159233e-05,4.48923705416265e-06,0
direndale,6.08087564609304e-06,2.02695854869768e-06,0
direto da serra,4.14605157688162e-06,1.38201719229387e-06,0
dirk rossmann gmbh,2.05182920573691e-06,6.83943068578972e-07,0
"dirol, gumlink",3.08533490234845e-05,1.00917187356659e-05,4.2148476437948e-07
disagro,9.39372484388354e-05,3.68209083930833e-05,7.87328045996933e-06
disaronno,7.74783383479036e-06,2.58261127826345e-06,0
"disco, kã¡venky",3.32968301417705e-06,1.10989433805902e-06,0
discount î‘î•,6.65127266559729e-07,2.21709088853243e-07,0
discovery product bd ltd.,1.71511877197496e-06,5.71706257324986e-07,0
discus supply co.,2.61114012377915e-06,7.40748971284866e-07,0
"disha enterprises, disha trading co.",1.85579003591534e-06,4.63947508978834e-07,0
disk,3.08457739861594e-05,1.02819246620531e-05,0
dismex,3.91167439222359e-06,1.30389146407453e-06,0
disney,1.79905977007426e-05,6.34094836993388e-06,0
disney pixar,6.15548761721074e-06,2.05182920573691e-06,0
disposable mask,0.000146830899747125,4.89436332490415e-05,0
"distel ltd, savanah, savanah",0.000241917927969067,0.000113732017241081,2.30236052542291e-06
distra-mutandis,0.000122067900358297,4.59937198698548e-05,0
distrbution machine @ cosmetic,9.52843762208311e-06,3.81137504883324e-06,0
distriborg sa,8.52097224293292e-06,2.84032408097764e-06,0
distribuidora bom apetite ltda.,3.68199809763432e-05,1.22733269921144e-05,0
distribuidora de lubrificantes ltda.,1.90704581915961e-05,4.76761454789903e-06,0
distribuidora de produtos alimenticios icekiss ltda,1.23298861026771e-05,3.08247152566928e-06,0
distribuidora hf,1.88244743265544e-06,6.27482477551814e-07,0
"distribuidora internacional de alimentación, s.a.",3.4326824744873e-05,8.58170618621826e-06,0
distribuidora maravilla,0.000174505355437325,8.76565090706374e-05,1.88392793119531e-05
diton,8.53910197110937e-06,2.84636732370312e-06,0
diva voda,1.77238792528304e-05,5.90795975094347e-06,0
divella,0.000158908469534919,5.13631342454277e-05,2.07663890528341e-06
"diverse, jifa, prolinx gmbh, shengzen mingcai",1.06842103559137e-05,3.56140345197124e-06,0
divine bushera,8.8400394855097e-06,2.94667982850323e-06,0
divnoe,1.43745627737156e-06,4.79152092457188e-07,0
divss cookies and biscuits,2.09904703264718e-06,6.99682344215726e-07,0
"divya, patanjali",3.02694205060485e-06,1.16362985319456e-06,0
dixi,4.66532365845867e-05,1.98973837417773e-05,0
dixie fireworks,1.01347927434884e-05,2.5336981858721e-06,0
"dixie, dixie consumer products llc, southeastern grocers",0.000494937981864964,0.000166325390555056,1.57969682695446e-05
dixon ticonderaga,2.56445873892742e-05,8.54819579642472e-06,0
dixy,1.02907126318498e-05,3.43023754394992e-06,0
djana,1.72455222001607e-05,5.74850740005358e-06,0
djaroem group,3.49498327759197e-05,1.38048815199602e-05,0
djarum,1.85804533630621e-05,6.19348445435402e-06,0
djarum supetr,7.35435745679315e-05,2.45145248559772e-05,0
djawa bakery,5.94927056985088e-07,1.98309018995029e-07,0
djeep paris,5.1401497053671e-05,1.71205605988215e-05,0
djepati,1.08657121279842e-05,3.08247152566928e-06,0
"dji sam soe, magnum mild",0.000116329794968736,5.73570516859742e-05,0
djilimpide,2.93814271871971e-07,8.33515664885027e-08,0
djitoe indonesia tobako,6.77935460544156e-06,2.25978486848052e-06,0
djojonegoro,2.0439285152779e-05,6.69321005912055e-06,0
"djojonegoro c-1000, pt djojonegoro c-1000, you c 1000",0.000149997753138169,5.91729984817991e-05,6.8211844194591e-06
"djojonegoro, djojonegoro c-1000",4.42001974275485e-05,1.81991831895122e-05,0
djojonegoro/abc holding,7.5326162282684e-07,2.51087207608947e-07,0
djolali,3.56956234191053e-06,1.18985411397018e-06,0
djp water,2.43038630990396e-05,8.10128769967987e-06,0
dkt,4.78923380241218e-06,1.59641126747073e-06,0
dkt indonesia,2.27812515147108e-06,6.46276638715202e-07,0
dkt international,1.32893308821901e-05,5.14212661043209e-06,0
